timestamp,x,y,z,length,width,height,rotation,class,occluded,track_id,tstID,poiID
1778,21.493251,-3.546094,-1.319611,1.616143,0.647397,1.814722,-2.546978,Cyclist,False,3,35,2
1778,29.784051,-3.452535,-1.217774,0.709234,0.426854,1.91851,2.308858,Pedestrian,False,4,35,3
1778,33.922276,-9.80343,-1.149748,1.244942,0.521141,1.824408,2.258178,Cyclist,False,6,35,5
1778,36.516197,-1.533632,-1.126487,1.435833,0.597052,1.685167,1.064155,Cyclist,False,7,35,6
1778,39.679699,-16.740487,-1.102219,1.61994,0.523134,1.793603,2.231431,Cyclist,False,8,35,7
1778,4.749298,-1.027757,-1.452023,3.67549,2.02167,1.405063,-2.043735,Vehicle,False,9,35,8
1780,37.339828,3.303959,-1.205356,0.853099,0.716325,1.924846,0.280913,Cyclist,False,1,36,0
1780,32.610843,-10.515025,-1.233958,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,36,1
1780,21.187955,-3.75696,-1.309183,1.617457,0.640098,1.793865,-2.546978,Cyclist,False,3,36,2
1780,29.674143,-3.337119,-1.212701,0.709234,0.426854,1.928655,2.308858,Pedestrian,False,4,36,3
1780,33.732971,-9.561813,-1.150661,1.283834,0.520228,1.824408,2.24636,Cyclist,False,6,36,5
1780,36.741055,-1.223106,-1.135135,1.450625,0.597052,1.685553,1.034845,Cyclist,False,7,36,6
1780,39.437931,-16.471183,-1.107755,1.55379,0.532851,1.78178,2.23597,Cyclist,False,8,36,7
1780,4.594151,-1.415088,-1.441806,3.67549,2.026779,1.425497,-2.043735,Vehicle,False,9,36,8
1781,37.956855,3.455197,-1.205356,0.853099,0.716325,1.924846,0.288601,Cyclist,False,1,37,0
1781,32.838396,-10.785397,-1.237742,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,37,1
1781,20.882658,-3.967826,-1.298755,1.618772,0.632798,1.773009,-2.546978,Cyclist,False,3,37,2
1781,29.564235,-3.221703,-1.207628,0.709234,0.426854,1.938801,2.308858,Pedestrian,False,4,37,3
1781,33.543667,-9.320195,-1.151573,1.322726,0.519315,1.824408,2.234541,Cyclist,False,6,37,5
1781,36.965913,-0.91258,-1.143782,1.465417,0.597052,1.685939,1.005536,Cyclist,False,7,37,6
1781,39.196164,-16.20188,-1.113292,1.48764,0.542567,1.769956,2.240508,Cyclist,False,8,37,7
1781,4.439003,-1.802419,-1.431589,3.67549,2.031887,1.445931,-2.043735,Vehicle,False,9,37,8
1783,38.573882,3.606435,-1.205356,0.853099,0.716325,1.924846,0.296289,Cyclist,False,1,38,0
1783,33.06595,-11.055769,-1.241526,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,38,1
1783,20.577361,-4.178692,-1.288326,1.620086,0.625498,1.752152,-2.546978,Cyclist,False,3,38,2
1783,29.440415,-3.117728,-1.21223,0.709234,0.426854,1.929597,2.31808,Pedestrian,False,4,38,3
1783,33.354362,-9.078578,-1.152486,1.361618,0.518403,1.824408,2.222722,Cyclist,False,6,38,5
1783,37.190771,-0.602055,-1.15243,1.480208,0.597052,1.686324,0.976226,Cyclist,False,7,38,6
1783,38.954396,-15.932576,-1.118828,1.421491,0.552283,1.758133,2.245046,Cyclist,False,8,38,7
1783,4.227346,-2.21608,-1.433889,3.67549,2.031887,1.445931,-2.043735,Vehicle,False,9,38,8
1784,39.190909,3.757674,-1.205356,0.853099,0.716325,1.924846,0.303977,Cyclist,False,1,39,0
1784,33.293503,-11.326142,-1.24531,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,39,1
1784,20.272064,-4.389558,-1.277898,1.621401,0.618198,1.731296,-2.546978,Cyclist,False,3,39,2
1784,29.316595,-3.013754,-1.216832,0.709234,0.426854,1.920393,2.327302,Pedestrian,False,4,39,3
1784,33.123391,-8.857194,-1.151067,1.361618,0.502587,1.824408,2.231838,Cyclist,False,6,39,5
1784,37.415629,-0.291529,-1.161078,1.495,0.597052,1.68671,0.946917,Cyclist,False,7,39,6
1784,38.712628,-15.663272,-1.124365,1.355341,0.562,1.746309,2.249584,Cyclist,False,8,39,7
1784,4.015689,-2.62974,-1.436189,3.67549,2.031887,1.445931,-2.043735,Vehicle,False,9,39,8
1786,39.807936,3.908912,-1.205356,0.853099,0.716325,1.924846,0.311665,Cyclist,False,1,40,0
1786,33.521057,-11.596514,-1.249094,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,40,1
1786,19.966768,-4.600424,-1.26747,1.622715,0.610899,1.710439,-2.546978,Cyclist,False,3,40,2
1786,29.192774,-2.909779,-1.221434,0.709234,0.426854,1.91119,2.336523,Pedestrian,False,4,40,3
1786,32.892421,-8.635809,-1.149648,1.361618,0.486771,1.824408,2.240955,Cyclist,False,6,40,5
1786,37.683069,0.004214,-1.174947,1.435396,0.57619,1.675506,0.930213,Cyclist,False,7,40,6
1786,38.470861,-15.393969,-1.129901,1.289191,0.571717,1.734486,2.254123,Cyclist,False,8,40,7
1786,3.804032,-3.043401,-1.43849,3.67549,2.031887,1.445931,-2.043735,Vehicle,False,9,40,8
1788,40.424963,4.06015,-1.205356,0.853099,0.716325,1.924846,0.319353,Cyclist,False,1,41,0
1788,33.74861,-11.866886,-1.252878,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,41,1
1788,19.661471,-4.81129,-1.257042,1.62403,0.603599,1.689583,-2.546978,Cyclist,False,3,41,2
1788,29.068954,-2.805805,-1.226036,0.709234,0.426854,1.901986,2.345745,Pedestrian,False,4,41,3
1788,32.66145,-8.414425,-1.148229,1.361618,0.470955,1.824408,2.250071,Cyclist,False,6,41,5
1788,37.950508,0.299958,-1.188816,1.375792,0.555328,1.664301,0.913509,Cyclist,False,7,41,6
1788,38.229093,-15.124665,-1.135438,1.223041,0.581433,1.722662,2.258661,Cyclist,False,8,41,7
1788,3.592375,-3.457062,-1.44079,3.67549,2.031887,1.445931,-2.043735,Vehicle,False,9,41,8
1789,41.04199,4.211388,-1.205356,0.853099,0.716325,1.924846,0.327042,Cyclist,False,1,42,0
1789,33.976164,-12.137259,-1.256662,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,42,1
1789,19.325907,-4.948184,-1.258017,1.62403,0.610899,1.691533,-2.600386,Cyclist,False,3,42,2
1789,28.945134,-2.70183,-1.230637,0.709234,0.426854,1.892782,2.354967,Pedestrian,False,4,42,3
1789,32.430479,-8.19304,-1.14681,1.361618,0.455139,1.824408,2.259188,Cyclist,False,6,42,5
1789,38.217948,0.595701,-1.202685,1.316189,0.534466,1.653097,0.896805,Cyclist,False,7,42,6
1789,38.006764,-14.856428,-1.129097,1.223041,0.593973,1.737035,2.253064,Cyclist,False,8,42,7
1791,41.612547,4.413602,-1.220913,0.782755,0.670349,1.893733,0.303837,Cyclist,False,1,43,0
1791,34.203717,-12.407631,-1.260446,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,43,1
1791,18.990344,-5.085078,-1.258992,1.62403,0.618198,1.693483,-2.653795,Cyclist,False,3,43,2
1791,28.821314,-2.597856,-1.235239,0.709234,0.426854,1.883578,2.364189,Pedestrian,False,4,43,3
1791,32.199508,-7.971656,-1.145391,1.361618,0.439323,1.824408,2.268304,Cyclist,False,6,43,5
1791,38.485387,0.891444,-1.216554,1.256585,0.513604,1.641893,0.880101,Cyclist,False,7,43,6
1791,37.784435,-14.588191,-1.122756,1.223041,0.606514,1.751408,2.247468,Cyclist,False,8,43,7
1792,42.183103,4.615816,-1.23647,0.712412,0.624373,1.862619,0.280633,Cyclist,False,1,44,0
1792,34.488649,-12.841849,-1.183819,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,44,1
1792,18.65478,-5.221972,-1.259967,1.62403,0.625498,1.695433,-2.707203,Cyclist,False,3,44,2
1792,28.697493,-2.493881,-1.239841,0.709234,0.426854,1.874375,2.373411,Pedestrian,False,4,44,3
1792,31.968538,-7.750271,-1.143972,1.361618,0.423507,1.824408,2.27742,Cyclist,False,6,44,5
1792,38.752827,1.187188,-1.230423,1.196981,0.492742,1.630688,0.863397,Cyclist,False,7,44,6
1792,37.562107,-14.319954,-1.116415,1.223041,0.619054,1.765781,2.241871,Cyclist,False,8,44,7
1794,42.75366,4.81803,-1.252026,0.642068,0.578398,1.831506,0.257428,Cyclist,False,1,45,0
1794,34.773581,-13.276066,-1.107193,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,45,1
1794,18.319217,-5.358867,-1.260942,1.62403,0.632798,1.697383,-2.760611,Cyclist,False,3,45,2
1794,28.573673,-2.389907,-1.244443,0.709234,0.426854,1.865171,2.382633,Pedestrian,False,4,45,3
1794,31.737567,-7.528887,-1.142553,1.361618,0.40769,1.824408,2.286537,Cyclist,False,6,45,5
1794,39.020266,1.482931,-1.244292,1.137377,0.47188,1.619484,0.846693,Cyclist,False,7,45,6
1794,37.339778,-14.051717,-1.110074,1.223041,0.631594,1.780154,2.236274,Cyclist,False,8,45,7
1795,43.324216,5.020244,-1.267583,0.571725,0.532422,1.800392,0.234224,Cyclist,False,1,46,0
1795,34.988965,-13.515648,-1.107193,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,46,1
1795,17.983653,-5.495761,-1.261917,1.62403,0.640098,1.699333,-2.81402,Cyclist,False,3,46,2
1795,28.449853,-2.285932,-1.249045,0.709234,0.426854,1.855967,2.391855,Pedestrian,False,4,46,3
1795,31.506596,-7.307503,-1.141134,1.361618,0.391874,1.824408,2.295653,Cyclist,False,6,46,5
1795,39.287706,1.778674,-1.258161,1.077774,0.451018,1.60828,0.829989,Cyclist,False,7,46,6
1795,37.117449,-13.783481,-1.103733,1.223041,0.644135,1.794527,2.230677,Cyclist,False,8,46,7
1797,43.894773,5.222458,-1.28314,0.501381,0.486446,1.769279,0.211019,Cyclist,False,1,47,0
1797,35.20435,-13.755229,-1.107193,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,47,1
1797,17.64809,-5.632655,-1.262892,1.62403,0.647397,1.701283,-2.867428,Cyclist,False,3,47,2
1797,28.326033,-2.181957,-1.253647,0.709234,0.426854,1.846763,2.401077,Pedestrian,False,4,47,3
1797,31.275625,-7.086118,-1.139715,1.361618,0.376058,1.824408,2.30477,Cyclist,False,6,47,5
1797,39.555145,2.074418,-1.27203,1.01817,0.430156,1.597075,0.813285,Cyclist,False,7,47,6
1797,36.89512,-13.515244,-1.097392,1.223041,0.656675,1.8089,2.22508,Cyclist,False,8,47,7
1798,44.476943,5.403474,-1.299373,0.464857,0.486446,1.736813,0.20156,Cyclist,False,1,48,0
1798,35.419734,-13.994811,-1.107193,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,48,1
1798,17.312526,-5.769549,-1.263867,1.62403,0.654697,1.703233,-2.920837,Cyclist,False,3,48,2
1798,28.202213,-2.077983,-1.258249,0.709234,0.426854,1.837559,2.410299,Pedestrian,False,4,48,3
1798,31.044654,-6.864734,-1.138296,1.361618,0.360242,1.824408,2.313886,Cyclist,False,6,48,5
1798,39.822585,2.370161,-1.285899,0.958566,0.409294,1.585871,0.796581,Cyclist,False,7,48,6
1798,36.672791,-13.247007,-1.091051,1.223041,0.669215,1.823273,2.219484,Cyclist,False,8,48,7
1800,45.059113,5.58449,-1.315606,0.428332,0.486446,1.704347,0.1921,Cyclist,False,1,49,0
1800,35.635119,-14.234393,-1.107193,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,49,1
1800,17.001556,-5.871875,-1.261539,1.566377,0.682851,1.723121,-2.920837,Cyclist,False,3,49,2
1800,28.078392,-1.974008,-1.262851,0.709234,0.426854,1.828356,2.419521,Pedestrian,False,4,49,3
1800,30.813684,-6.643349,-1.136877,1.361618,0.344426,1.824408,2.323002,Cyclist,False,6,49,5
1800,40.14384,2.670709,-1.291792,0.993456,0.44841,1.597657,0.796581,Cyclist,False,7,49,6
1800,36.450463,-12.97877,-1.084709,1.223041,0.681756,1.837647,2.213887,Cyclist,False,8,49,7
1801,45.641283,5.765505,-1.331839,0.391808,0.486446,1.67188,0.18264,Cyclist,False,1,50,0
1801,35.850503,-14.473975,-1.107193,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,50,1
1801,16.690587,-5.974201,-1.259212,1.508723,0.711005,1.74301,-2.920837,Cyclist,False,3,50,2
1801,27.954572,-1.870034,-1.267453,0.709234,0.426854,1.819152,2.428743,Pedestrian,False,4,50,3
1801,30.582713,-6.421965,-1.135458,1.361618,0.32861,1.824408,2.332119,Cyclist,False,6,50,5
1801,40.465095,2.971258,-1.297685,1.028347,0.487527,1.609443,0.796581,Cyclist,False,7,50,6
1801,36.228134,-12.710533,-1.078368,1.223041,0.694296,1.85202,2.20829,Cyclist,False,8,50,7
1803,46.223453,5.946521,-1.348072,0.355283,0.486446,1.639414,0.173181,Cyclist,False,1,51,0
1803,36.065888,-14.713556,-1.107193,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,51,1
1803,16.379617,-6.076527,-1.256884,1.45107,0.739159,1.762898,-2.920837,Cyclist,False,3,51,2
1803,27.830752,-1.766059,-1.272054,0.709234,0.426854,1.809948,2.437965,Pedestrian,False,4,51,3
1803,30.356812,-6.189332,-1.145313,1.348767,0.346129,1.825138,2.332119,Cyclist,False,6,51,5
1803,40.78635,3.271806,-1.303578,1.063237,0.526643,1.621228,0.796581,Cyclist,False,7,51,6
1803,36.005805,-12.442296,-1.072027,1.223041,0.706836,1.866393,2.202693,Cyclist,False,8,51,7
1804,46.805623,6.127537,-1.364305,0.318759,0.486446,1.606948,0.163721,Cyclist,False,1,52,0
1804,36.281272,-14.953138,-1.107193,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,52,1
1804,16.007683,-6.137573,-1.27508,1.49431,0.704242,1.730155,-2.920837,Cyclist,False,3,52,2
1804,27.706932,-1.662085,-1.276656,0.709234,0.426854,1.800744,2.447187,Pedestrian,False,4,52,3
1804,30.130911,-5.956699,-1.155167,1.335916,0.363649,1.825868,2.332119,Cyclist,False,6,52,5
1804,41.107605,3.572354,-1.309471,1.098127,0.565759,1.633014,0.796581,Cyclist,False,7,52,6
1804,35.783476,-12.174059,-1.065686,1.223041,0.719376,1.880766,2.197096,Cyclist,False,8,52,7
1806,47.363172,6.264749,-1.362952,0.318759,0.486446,1.606948,0.213262,Cyclist,False,1,53,0
1806,36.548426,-15.290781,-1.097463,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,53,1
1806,15.635748,-6.198618,-1.293277,1.53755,0.669324,1.697412,-2.920837,Cyclist,False,3,53,2
1806,27.583111,-1.55811,-1.281258,0.709234,0.426854,1.791541,2.456409,Pedestrian,False,4,53,3
1806,29.905011,-5.724066,-1.165022,1.323064,0.381168,1.826598,2.332119,Cyclist,False,6,53,5
1806,41.414779,3.839012,-1.302411,1.026212,0.538697,1.661733,0.793377,Cyclist,False,7,53,6
1806,35.561147,-11.905822,-1.059345,1.223041,0.731917,1.895139,2.1915,Cyclist,False,8,53,7
1807,47.920722,6.401961,-1.3616,0.318759,0.486446,1.606948,0.262803,Cyclist,False,1,54,0
1807,36.815581,-15.628424,-1.087732,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,54,1
1807,15.263813,-6.259664,-1.311473,1.58079,0.634407,1.664668,-2.920837,Cyclist,False,3,54,2
1807,27.459291,-1.454136,-1.28586,0.709234,0.426854,1.782337,2.465631,Pedestrian,False,4,54,3
1807,29.67911,-5.491433,-1.174876,1.310213,0.398687,1.827328,2.332119,Cyclist,False,6,54,5
1807,41.721953,4.10567,-1.295352,0.954297,0.511634,1.690451,0.790173,Cyclist,False,7,54,6
1807,35.338818,-11.637586,-1.053004,1.223041,0.744457,1.909512,2.185903,Cyclist,False,8,54,7
1809,48.478271,6.539172,-1.360247,0.318759,0.486446,1.606948,0.312344,Cyclist,False,1,55,0
1809,37.082735,-15.966067,-1.078002,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,55,1
1809,14.891879,-6.32071,-1.32967,1.62403,0.599489,1.631925,-2.920837,Cyclist,False,3,55,2
1809,27.335471,-1.350161,-1.290462,0.709234,0.426854,1.773133,2.474853,Pedestrian,False,4,55,3
1809,29.453209,-5.2588,-1.184731,1.297362,0.416207,1.828058,2.332119,Cyclist,False,6,55,5
1809,42.029128,4.372328,-1.288292,0.882382,0.484572,1.71917,0.786969,Cyclist,False,7,55,6
1809,35.11649,-11.369349,-1.046663,1.223041,0.756997,1.923885,2.180306,Cyclist,False,8,55,7
1809,2.698441,1.438531,-1.379942,1.400247,0.812988,1.560116,-1.967796,Cyclist,False,10,55,9
1810,49.035821,6.676384,-1.358895,0.318759,0.486446,1.606948,0.361885,Cyclist,False,1,56,0
1810,37.349889,-16.303709,-1.068272,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,56,1
1810,14.505015,-6.39837,-1.284279,1.490011,0.627093,1.648989,-2.920837,Cyclist,False,3,56,2
1810,27.217158,-1.241347,-1.302295,0.724523,0.437095,1.765244,2.474853,Pedestrian,False,4,56,3
1810,29.227308,-5.026168,-1.194586,1.284511,0.433726,1.828788,2.332119,Cyclist,False,6,56,5
1810,42.336302,4.638986,-1.281233,0.810467,0.457509,1.747888,0.783765,Cyclist,False,7,56,6
1810,34.894161,-11.101112,-1.040322,1.223041,0.769538,1.938258,2.174709,Cyclist,False,8,56,7
1810,2.345684,0.776711,-1.397573,1.253726,0.675875,1.524855,-2.025349,Cyclist,False,10,56,9
1812,49.59337,6.813596,-1.357542,0.318759,0.486446,1.606948,0.411425,Cyclist,False,1,57,0
1812,37.617043,-16.641352,-1.058542,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,57,1
1812,14.11815,-6.47603,-1.238889,1.355991,0.654697,1.666052,-2.920837,Cyclist,False,3,57,2
1812,27.098845,-1.132533,-1.314129,0.739811,0.447337,1.757355,2.474853,Pedestrian,False,4,57,3
1812,29.001407,-4.793535,-1.20444,1.27166,0.451245,1.829518,2.332119,Cyclist,False,6,57,5
1812,42.643476,4.905644,-1.274173,0.738552,0.430447,1.776607,0.780561,Cyclist,False,7,57,6
1812,34.671832,-10.832875,-1.033981,1.223041,0.782078,1.952631,2.169112,Cyclist,False,8,57,7
1812,1.939145,0.088543,-1.363517,1.253726,0.675875,1.592967,-2.115586,Cyclist,False,10,57,9
1813,50.196614,7.119149,-1.357542,0.382532,0.530232,1.606948,0.406318,Cyclist,False,1,58,0
1813,37.884198,-16.978995,-1.048811,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,58,1
1813,13.605614,-6.596037,-1.232497,1.485761,0.654697,1.761112,-2.920837,Cyclist,False,3,58,2
1813,26.980532,-1.023718,-1.325962,0.7551,0.457578,1.749466,2.474853,Pedestrian,False,4,58,3
1813,28.775507,-4.560902,-1.214295,1.258808,0.468764,1.830248,2.332119,Cyclist,False,6,58,5
1813,42.95065,5.172302,-1.267114,0.666637,0.403384,1.805325,0.777357,Cyclist,False,7,58,6
1813,34.439999,-10.55996,-1.050203,1.254605,0.782078,1.933165,2.169112,Cyclist,False,8,58,7
1813,1.605732,-0.355124,-1.363517,1.253726,0.675875,1.592967,-2.115586,Cyclist,False,10,58,9
1815,50.799857,7.424702,-1.357542,0.446305,0.574019,1.606948,0.40121,Cyclist,False,1,59,0
1815,38.151352,-17.316638,-1.039081,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,59,1
1815,13.130439,-6.702672,-1.266822,1.485761,0.654697,1.870346,-2.920837,Cyclist,False,3,59,2
1815,26.862219,-0.914904,-1.337796,0.770389,0.467819,1.741577,2.474853,Pedestrian,False,4,59,3
1815,28.549606,-4.328269,-1.224149,1.245957,0.486284,1.830978,2.332119,Cyclist,False,6,59,5
1815,43.291923,5.395174,-1.270308,0.682701,0.403384,1.811712,0.756349,Cyclist,False,7,59,6
1815,34.208165,-10.287044,-1.066424,1.28617,0.782078,1.913699,2.169112,Cyclist,False,8,59,7
1816,51.403101,7.730255,-1.357542,0.510078,0.617805,1.606948,0.396102,Cyclist,False,1,60,0
1816,38.549195,-17.763258,-1.063337,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,60,1
1816,12.957245,-6.741539,-1.237031,1.130757,0.654697,1.810764,-2.920837,Cyclist,False,3,60,2
1816,26.743906,-0.80609,-1.349629,0.785677,0.478061,1.733688,2.474853,Pedestrian,False,4,60,3
1816,28.323705,-4.095636,-1.234004,1.233106,0.503803,1.831708,2.332119,Cyclist,False,6,60,5
1816,43.633197,5.618045,-1.273501,0.698765,0.403384,1.8181,0.73534,Cyclist,False,7,60,6
1816,33.976332,-10.014129,-1.082646,1.317734,0.782078,1.894233,2.169112,Cyclist,False,8,60,7
1818,52.006344,8.035807,-1.357542,0.573851,0.661592,1.606948,0.390994,Cyclist,False,1,61,0
1818,38.765599,-18.093043,-1.079115,1.800665,0.488511,1.89498,-0.990078,Cyclist,False,2,61,1
1818,26.625593,-0.697276,-1.361463,0.800966,0.488302,1.725799,2.474853,Pedestrian,False,4,61,3
1818,28.047582,-3.902153,-1.243129,1.233106,0.513536,1.840224,2.383166,Cyclist,False,6,61,5
1818,43.97447,5.840917,-1.276695,0.714829,0.403384,1.824487,0.714331,Cyclist,False,7,61,6
1818,33.744498,-9.741213,-1.098867,1.349299,0.782078,1.874767,2.169112,Cyclist,False,8,61,7
1819,52.609588,8.34136,-1.357542,0.637624,0.705378,1.606948,0.385887,Cyclist,False,1,62,0
1819,26.50728,-0.588462,-1.373296,0.816254,0.498544,1.71791,2.474853,Pedestrian,False,4,62,3
1819,27.77146,-3.708671,-1.252253,1.233106,0.523269,1.848741,2.434213,Cyclist,False,6,62,5
1819,44.315743,6.063788,-1.279888,0.730893,0.403384,1.830874,0.693323,Cyclist,False,7,62,6
1819,33.512665,-9.468298,-1.115089,1.380863,0.782078,1.855301,2.169112,Cyclist,False,8,62,7
1821,53.212831,8.646913,-1.357542,0.701397,0.749165,1.606948,0.380779,Cyclist,False,1,63,0
1821,26.388967,-0.479648,-1.38513,0.831543,0.508785,1.710021,2.474853,Pedestrian,False,4,63,3
1821,27.495337,-3.515188,-1.261378,1.233106,0.533002,1.857257,2.485261,Cyclist,False,6,63,5
1821,44.657017,6.28666,-1.283082,0.746957,0.403384,1.837261,0.672314,Cyclist,False,7,63,6
1821,33.280831,-9.195382,-1.13131,1.412428,0.782078,1.835835,2.169112,Cyclist,False,8,63,7
1822,53.816075,8.952466,-1.357542,0.76517,0.792951,1.606948,0.375671,Cyclist,False,1,64,0
1822,26.270654,-0.370833,-1.396963,0.846832,0.519026,1.702132,2.474853,Pedestrian,False,4,64,3
1822,27.219214,-3.321705,-1.270503,1.233106,0.542735,1.865773,2.536308,Cyclist,False,6,64,5
1822,44.99829,6.509531,-1.286276,0.763021,0.403384,1.843649,0.651306,Cyclist,False,7,64,6
1822,33.048998,-8.922467,-1.147532,1.443992,0.782078,1.816369,2.169112,Cyclist,False,8,64,7
1824,54.491688,9.201941,-1.357542,0.318759,0.486446,1.606948,0.43879,Cyclist,False,1,65,0
1824,26.152341,-0.262019,-1.408797,0.86212,0.529268,1.694243,2.474853,Pedestrian,False,4,65,3
1824,26.943092,-3.128223,-1.279627,1.233106,0.552468,1.87429,2.587355,Cyclist,False,6,65,5
1824,45.339564,6.732403,-1.289469,0.779085,0.403384,1.850036,0.630297,Cyclist,False,7,65,6
1824,32.817164,-8.649551,-1.163753,1.475557,0.782078,1.796903,2.169112,Cyclist,False,8,65,7
1825,54.806846,9.455863,-1.357542,0.318759,0.486446,1.606948,0.459026,Cyclist,False,1,66,0
1825,26.034028,-0.153205,-1.42063,0.877409,0.539509,1.686354,2.474853,Pedestrian,False,4,66,3
1825,26.666969,-2.93474,-1.288752,1.233106,0.562201,1.882806,2.638402,Cyclist,False,6,66,5
1825,45.680837,6.955274,-1.292663,0.795149,0.403384,1.856423,0.609289,Cyclist,False,7,66,6
1825,32.585331,-8.376636,-1.179975,1.507121,0.782078,1.777437,2.169112,Cyclist,False,8,66,7
